Date,Day,Video #,Videolink,Video Length,Timestamp,Timelink,Tag,Action,Attempt,Level,Result Level,Coins,Coins Balance,Spring,Spring Balance,Vacuum,Vacuum Balance,Fan,Fan Balance,Icegun,Icegun Balance,Firework,Firework Balance,Hourglass,Hourglass Balance,Coins in $,Boosters in $,Coins in $ + Boosters in $
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:44:21,0:44:21,Level,Use,,245,,,83,-1,15,,3,,3,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:44:30,0:44:30,Level,Finish,284,245,Lose,,83,,15,,3,,3,,0,,0,,0,1.65,21.49,23.14
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:45:08,0:45:08,Level,Start,,245,,,83,,15,,3,,3,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:47:23,0:47:23,Level,Use,,245,,,83,,15,-2,1,,3,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:47:28,0:47:28,Level,Finish,285,245,Win,,83,,15,,1,,3,,0,,0,,0,1.65,17.64,19.30
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:47:43,0:47:43,Level,Start,,246,,,83,,15,,1,,3,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:49:51,0:49:51,Level,Finish,286,246,Win,,83,,15,,1,,3,,0,,0,,0,1.65,17.64,19.30
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:50:06,0:50:06,Level,Start,,247,,,83,,15,,1,,3,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:52:39,0:52:39,Level,Finish,287,247,Win,,83,,15,,1,,3,,0,,0,,0,1.65,17.64,19.30
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:52:53,0:52:53,Level,Start,,248,,,83,,15,,1,,3,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:53:31,0:53:31,Level,Finish,288,248,Win,,83,,15,,1,,3,,0,,0,,0,1.65,17.64,19.30
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:53:51,0:53:51,Level,Start,,249,,,83,,15,,1,,3,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:55:24,0:55:24,Level,Finish,289,249,Win,,83,,15,,1,,3,,0,,0,,0,1.65,17.64,19.30
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:55:35,0:55:35,Menu,Level Chest,,249,,20,103,,15,,1,1,4,,0,,0,1,1,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:55:44,0:55:44,Level,Start,,250,,,103,,15,,1,,4,,0,,0,,1,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:56:30,0:56:30,Level,Use,,250,,,103,-1,14,,1,,4,,0,,0,,1,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:57:26,0:57:26,Level,Use,,250,,,103,-1,13,,1,,4,,0,,0,,1,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:58:23,0:58:23,Level,Use,,250,,,103,,13,-1,0,,4,,0,,0,,1,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:58:26,0:58:26,Level,Finish,290,250,Win,,103,,13,,0,,4,,0,,0,,1,2.05,16.98,19.03
